state,district,month,risk_score,age_verification_decision,disaster_alert,kendra_action
Uttar Pradesh,bahraich,12,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Uttar Pradesh,ballia,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,ballia,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,ballia,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,ballia,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,balrampur,4,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,balrampur,6,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,balrampur,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,balrampur,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,balrampur,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,balrampur,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,balrampur,12,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Uttar Pradesh,banda,3,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Uttar Pradesh,banda,4,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,banda,5,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,banda,6,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,banda,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,banda,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,banda,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,banda,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,banda,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,bara banki,4,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,bara banki,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,bara banki,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,bara banki,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,bara banki,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,bara banki,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,bareilly,4,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,bareilly,5,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,bareilly,6,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,bareilly,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,bareilly,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,bareilly,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,bareilly,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,bareilly,12,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Uttar Pradesh,basti,4,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,basti,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,basti,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,basti,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,basti,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,bijnor,5,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,bijnor,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,bijnor,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,bijnor,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,bijnor,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,budaun,4,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,budaun,5,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,budaun,6,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,budaun,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,budaun,9,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Uttar Pradesh,budaun,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,budaun,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,budaun,12,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Uttar Pradesh,bulandshahr,3,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,bulandshahr,4,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,bulandshahr,6,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,bulandshahr,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,bulandshahr,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,bulandshahr,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,bulandshahr,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,bulandshahr,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,chandauli,4,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,chandauli,5,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,chandauli,6,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,chandauli,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,chandauli,9,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Uttar Pradesh,chandauli,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,chandauli,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,chandauli,12,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Uttar Pradesh,chitrakoot,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,chitrakoot,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,chitrakoot,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,chitrakoot,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,deoria,5,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,deoria,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,deoria,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,deoria,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,deoria,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,deoria,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,etah,4,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,etah,5,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,etah,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,etah,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,etah,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,etah,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,etah,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,etawah,4,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,etawah,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,etawah,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,etawah,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,etawah,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,etawah,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,faizabad,6,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,faizabad,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,faizabad,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,faizabad,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,faizabad,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,faizabad,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,farrukhabad,6,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,farrukhabad,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,farrukhabad,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,farrukhabad,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,farrukhabad,12,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Uttar Pradesh,fatehpur,4,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,fatehpur,5,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,fatehpur,6,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,fatehpur,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,fatehpur,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,fatehpur,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,fatehpur,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,fatehpur,12,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Uttar Pradesh,firozabad,3,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,firozabad,6,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,firozabad,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,firozabad,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,firozabad,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,firozabad,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,firozabad,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,gautam buddha nagar,3,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,gautam buddha nagar,4,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,gautam buddha nagar,5,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,gautam buddha nagar,6,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,gautam buddha nagar,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,gautam buddha nagar,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,gautam buddha nagar,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,gautam buddha nagar,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,gautam buddha nagar,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,ghaziabad,3,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,ghaziabad,5,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,ghaziabad,6,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,ghaziabad,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,ghaziabad,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,ghaziabad,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,ghaziabad,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,ghaziabad,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,ghazipur,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,ghazipur,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,ghazipur,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,ghazipur,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,gonda,4,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,gonda,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,gonda,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,gonda,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,gonda,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,gonda,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,gorakhpur,3,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Uttar Pradesh,gorakhpur,4,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,gorakhpur,5,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,gorakhpur,6,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,gorakhpur,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,gorakhpur,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,gorakhpur,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,gorakhpur,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,gorakhpur,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,hamirpur,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,hamirpur,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,hamirpur,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,hamirpur,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,hapur,5,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,hapur,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,hapur,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,hapur,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,hapur,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,hapur,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,hardoi,6,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,hardoi,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,hardoi,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,hardoi,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,hardoi,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,hardoi,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,haridwar,9,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,haridwar,10,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,haridwar,11,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,haridwar,12,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,hathras,5,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,hathras,6,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,hathras,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,hathras,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,hathras,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,hathras,12,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Uttar Pradesh,jalaun,4,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,jalaun,6,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,jalaun,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,jalaun,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,jalaun,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,jalaun,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,jaunpur,3,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,jaunpur,4,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,jaunpur,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,jaunpur,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,jaunpur,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,jaunpur,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,jaunpur,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,jhansi,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,jhansi,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,jhansi,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,jhansi,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,jhansi,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,kannauj,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,kannauj,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,kannauj,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,kannauj,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,kannauj,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,kanpur dehat,4,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,kanpur dehat,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,kanpur dehat,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,kanpur dehat,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,kanpur dehat,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,kanpur dehat,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,kanpur nagar,3,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,kanpur nagar,4,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,kanpur nagar,5,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,kanpur nagar,6,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,kanpur nagar,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,kanpur nagar,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,kanpur nagar,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,kanpur nagar,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,kanpur nagar,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,kasganj,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,kasganj,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,kasganj,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,kasganj,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,kasganj,12,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Uttar Pradesh,kaushambi,4,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,kaushambi,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,kaushambi,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,kaushambi,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,kaushambi,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,kaushambi,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,kheri,4,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,kheri,5,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,kheri,6,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,kheri,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,kheri,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,kheri,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,kheri,11,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Uttar Pradesh,kheri,12,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Uttar Pradesh,kushinagar,5,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,kushinagar,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,kushinagar,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,kushinagar,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,kushinagar,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,kushinagar,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,lalitpur,5,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,lalitpur,9,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Uttar Pradesh,lalitpur,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,lalitpur,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Uttar Pradesh,lalitpur,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
